label,potential_home_1,potential_home_2,overall_rating_home_3,overall_rating_home_4,overall_rating_home_5,ball_control_home_5,overall_rating_home_6,potential_home_6,overall_rating_home_7,overall_rating_home_8,overall_rating_home_9,positioning_home_10,overall_rating_home_11,overall_rating_away_1,overall_rating_away_2,overall_rating_away_3,potential_away_3,overall_rating_away_4,marking_away_4,standing_tackle_away_4,overall_rating_away_5,overall_rating_away_6,overall_rating_away_7,overall_rating_away_8,overall_rating_away_9,positioning_away_10,overall_rating_away_11,potential_away_11
2,60.0,61.0,62.0,60.0,61.0,34.0,65.0,68.0,66.0,66.0,60.0,63.0,67.0,69.0,63.0,65.0,65.0,67.0,58.0,64.0,63.0,64.0,55.0,67.0,63.0,63.0,61.0,61.0
1,70.0,66.0,61.0,64.0,61.0,61.0,57.0,62.0,61.0,68.0,65.0,62.0,66.0,69.0,63.0,65.0,65.0,63.0,67.0,62.0,52.0,67.0,61.0,55.0,64.0,63.0,61.0,61.0
0,65.0,70.0,57.0,61.0,66.0,56.0,64.0,70.0,69.0,67.0,65.0,63.0,61.0,69.0,64.77777777777777,65.0,65.0,63.0,63.0,61.0,59.0,64.0,56.0,67.0,63.0,63.0,61.0,61.0
0,63.0,61.0,60.0,62.0,60.0,48.0,63.0,71.0,61.79166666666666,64.0,65.0,58.0,56.0,69.0,63.0,63.0,63.0,65.0,71.0,65.0,59.0,64.0,55.0,61.0,63.0,63.0,61.0,61.0
2,64.0,73.0,64.0,68.0,67.0,65.0,62.0,62.0,69.0,54.0,61.0,74.0,70.0,69.0,64.77777777777777,65.0,65.0,60.0,58.0,59.0,63.0,64.0,67.0,67.0,63.0,58.0,61.0,64.0
2,61.0,68.0,70.0,63.0,65.0,66.0,66.0,69.0,63.0,66.0,56.0,46.0,71.0,63.0,62.333333333333336,65.0,65.0,60.0,58.0,59.0,59.0,67.0,64.0,67.0,63.0,37.0,61.0,64.0
1,70.0,76.0,67.0,66.0,66.0,64.0,70.0,78.0,68.0,71.0,69.0,58.0,65.0,63.0,62.333333333333336,65.0,65.0,60.0,58.0,59.0,56.0,64.0,67.0,67.0,63.0,37.0,61.0,64.0
1,67.0,61.0,65.0,62.0,54.0,45.0,57.0,57.0,59.0,59.0,63.0,66.0,48.0,69.0,64.77777777777777,65.0,65.0,60.0,58.0,59.0,64.0,64.0,67.0,67.0,63.0,37.0,61.0,61.0
1,66.0,66.0,65.0,66.0,59.0,56.0,65.0,66.0,63.0,68.0,65.0,59.0,67.35714285714286,69.0,64.77777777777777,60.0,62.0,65.0,71.0,65.0,64.0,64.0,67.0,67.0,61.0,58.0,61.0,61.0
0,68.0,65.0,62.0,62.0,64.0,62.0,64.0,71.0,61.0,61.0,54.0,49.0,57.0,69.0,64.77777777777777,65.0,65.0,67.0,58.0,64.0,59.0,65.52173913043478,64.0,56.0,63.0,37.0,61.0,64.0
1,63.0,61.0,65.0,61.0,67.0,57.0,65.0,65.0,61.0,57.0,57.0,53.0,62.0,64.0,65.0,64.76923076923077,66.3076923076923,63.36363636363637,63.09090909090909,62.18181818181818,64.0,60.0,70.0,71.0,68.0,58.09090909090909,57.0,67.0
2,60.0,60.0,66.0,62.0,64.0,64.0,65.0,65.0,64.0,65.0,66.0,59.0,53.0,71.0,67.0,69.0,69.0,66.0,66.0,67.0,64.0,70.0,67.0,64.0,71.0,66.0,68.0,68.0
0,64.0,68.0,66.0,67.0,62.0,53.0,68.0,76.0,69.0,68.0,66.0,62.0,58.0,71.0,67.0,69.0,69.0,66.0,66.0,67.0,64.0,70.0,67.0,57.0,71.0,66.0,68.0,68.0
1,64.0,67.0,71.0,67.0,66.0,57.0,64.0,66.0,57.0,69.0,65.0,59.0,66.0,71.0,67.0,66.0,67.0,69.0,75.0,70.0,64.0,67.0,70.0,64.0,71.0,67.0,63.0,64.95652173913044
1,69.0,71.0,68.0,67.0,64.0,59.0,70.0,70.0,68.0,68.0,68.0,67.0,68.0,71.0,67.0,69.0,69.0,66.0,66.0,67.0,64.0,67.0,70.0,66.0,71.0,67.0,68.0,68.0
1,61.0,62.0,60.0,60.0,63.0,55.0,61.0,61.0,57.0,65.0,60.0,50.0,62.0,71.0,67.0,66.08695652173913,66.3913043478261,69.0,75.0,70.0,64.0,65.0,64.0,67.0,66.0,54.0,68.0,68.0
0,68.0,68.0,62.0,62.0,66.0,61.0,57.0,57.0,59.0,63.0,65.0,64.0,65.0,71.0,67.0,69.0,69.0,66.0,66.0,67.0,63.0,66.0,64.0,70.0,64.0,72.0,57.0,67.0
2,61.0,65.0,68.0,57.0,65.0,48.0,65.0,65.0,66.0,55.0,62.0,48.0,64.0,71.0,65.0,69.0,69.0,66.0,66.0,67.0,64.0,64.0,70.0,66.0,57.0,51.0,64.0,68.0
2,67.0,71.0,66.0,61.0,64.0,55.0,62.0,62.0,62.0,64.0,65.0,72.0,67.0,71.0,65.0,66.0,67.0,63.0,63.0,62.0,64.0,64.0,70.0,66.0,60.0,51.0,64.0,68.0
1,65.0,72.0,68.0,69.0,69.0,68.0,65.0,65.0,71.0,69.0,71.0,76.0,74.0,71.0,62.0,69.0,69.0,66.0,66.0,64.0,64.0,64.0,70.0,66.0,71.0,51.0,64.0,68.0
2,70.0,68.0,68.0,65.0,67.0,61.0,67.0,68.0,70.0,69.0,73.0,73.0,63.0,71.0,64.0,66.0,67.0,69.0,75.0,70.0,64.0,67.0,70.0,66.0,71.0,67.0,68.0,68.0
1,74.0,75.0,66.0,68.0,67.0,62.0,63.0,66.0,69.0,69.0,66.0,62.0,67.0,71.0,64.0,69.0,69.0,66.0,66.0,67.0,64.0,64.0,67.0,70.0,64.0,72.0,68.0,68.0
1,65.0,70.0,69.0,68.0,66.0,60.0,70.0,74.0,64.0,64.0,66.0,71.0,65.0,71.0,64.0,66.0,67.0,66.0,66.0,64.0,64.0,67.0,70.0,66.0,71.0,67.0,57.0,67.0
1,66.0,64.0,63.0,68.0,67.0,63.0,67.0,75.0,72.0,68.0,66.0,64.0,67.0,64.0,64.0,66.0,67.0,66.0,66.0,64.0,64.0,70.0,67.0,65.0,71.0,67.0,57.0,67.0
0,82.0,69.26,65.20833333333333,71.0,66.0,65.0,67.0,68.0,66.0,68.0,62.0,58.0,65.0,69.0,71.0,65.0,71.0,64.0,65.0,67.0,64.0,65.0,71.0,63.0,71.0,72.0,67.0,80.0
0,79.0,74.0,72.0,71.0,65.0,61.0,70.0,77.0,73.0,76.0,70.0,68.0,68.25806451612904,69.0,71.0,64.0,71.0,65.0,61.0,63.0,64.0,65.0,71.0,66.0,71.0,72.0,69.0,75.0
1,85.0,75.0,78.0,77.0,73.0,68.0,79.0,87.0,77.02586206896552,81.0,79.0,74.0,81.0,69.0,71.0,65.0,71.0,64.0,65.0,67.0,63.0,71.0,65.0,66.0,71.0,72.0,69.0,75.0
0,74.0,66.0,64.0,67.0,66.0,61.0,63.0,64.0,66.0,64.0,64.625,70.0,71.0,69.0,71.0,65.0,71.0,64.0,65.0,67.0,64.0,71.0,65.0,66.0,71.0,72.0,64.0,72.0
0,75.81379310344828,73.0,64.0,65.0,69.0,50.0,70.0,72.0,65.0,66.0,68.0,68.0,72.0,69.0,71.0,65.0,71.0,60.0,63.0,61.0,64.0,71.0,66.0,69.26530612244898,64.0,64.0,71.0,81.0
1,73.0,65.0,70.0,68.41176470588235,70.0,72.0,71.0,73.0,66.0,75.0,70.0,74.0,73.0,69.0,71.0,60.0,66.0,64.0,65.0,67.0,64.0,65.0,66.84,66.0,64.0,69.0,69.0,75.0
0,75.0,74.0,65.0,67.0,61.0,68.0,64.0,68.0,66.0,71.0,71.0,72.0,70.0,69.0,65.0,65.0,71.0,60.0,63.0,61.0,63.0,65.0,71.0,69.0,64.0,72.0,71.0,81.0
1,75.0,67.0,70.0,61.0,70.0,69.0,68.0,70.0,66.0,72.0,67.0,72.0,70.0,69.0,63.0,65.0,72.0,64.0,65.0,67.0,64.0,71.0,65.0,66.0,64.0,72.0,71.0,81.0
0,68.0,72.0,68.0,68.0,64.0,60.0,66.0,66.0,67.0,60.0,71.0,66.91489361702128,66.0,69.0,63.0,65.0,71.0,63.0,64.0,67.0,64.0,71.0,63.0,65.0,64.0,69.0,71.0,81.0
1,83.0,71.0,75.0,74.0,71.0,22.0,67.0,72.0,76.0,76.0,72.0,68.0,75.0,69.0,63.0,65.0,72.0,63.0,64.0,67.0,64.0,66.0,63.0,71.0,64.0,69.0,71.0,81.0
0,85.0,79.0,75.0,83.0,75.0,74.0,79.0,84.0,72.0,76.0,76.0,86.0,81.0,69.0,63.0,63.0,67.0,65.0,64.0,67.0,64.0,66.0,71.0,65.0,64.0,69.0,71.0,81.0
2,72.0,71.0,67.0,70.0,61.0,60.0,62.0,64.0,68.0,68.0,74.0,71.0,63.0,69.0,60.0,65.0,72.0,63.0,64.0,67.0,64.0,63.0,65.0,71.0,71.0,52.0,67.0,75.0
0,77.0,75.0,70.0,68.5,66.0,66.0,69.0,72.0,69.0,77.0,72.0,75.0,70.0,69.0,60.0,65.0,72.0,63.0,64.0,67.0,64.0,63.0,65.0,64.0,71.0,65.0,67.0,75.0
1,82.0,80.0,81.0,79.0,77.0,79.0,78.0,85.0,78.0,82.0,80.0,75.0,82.0,66.0,60.0,64.0,71.0,63.0,64.0,67.0,64.0,71.0,65.0,63.0,67.0,69.0,71.0,81.0
0,75.0,67.0,66.0,67.0,62.0,66.0,68.15789473684211,71.27368421052631,63.0,68.0,60.0,63.0,68.95698924731182,58.0,65.0,65.0,71.0,63.0,64.0,67.0,64.0,63.0,68.5,71.0,65.0,68.0,67.0,75.0
0,76.0,72.0,68.0,67.0,64.0,64.0,64.0,68.0,69.0,60.0,71.0,76.0,73.0,68.0,64.0,66.0,67.0,70.0,72.0,71.0,65.0,66.0,64.0,62.0,69.0,72.0,68.0,72.0
0,83.0,80.0,78.0,75.0,75.0,70.0,74.0,81.0,78.0,78.0,75.0,72.0,80.0,68.0,64.0,66.0,67.0,70.0,72.0,71.0,65.0,65.0,62.0,69.0,66.0,69.0,68.0,73.0
1,85.0,82.0,79.0,79.0,77.0,75.0,79.0,84.0,78.0,81.0,84.0,87.0,79.0,68.0,64.0,66.0,67.0,70.0,72.0,71.0,65.0,65.0,64.0,69.0,62.0,69.0,68.0,75.0
1,81.0,75.0,71.0,72.0,70.0,65.0,77.0,82.0,70.0,77.0,78.0,71.0,73.0,68.0,64.0,66.0,67.0,70.0,72.0,71.0,65.0,62.85714285714285,66.0,62.0,69.0,71.0,68.0,72.0
0,75.0,72.0,65.0,64.0,66.0,64.0,67.95238095238095,70.92063492063492,69.38095238095238,66.0,70.0,75.0,65.0,68.0,64.0,66.0,80.0,70.0,72.0,71.0,65.0,64.0,60.2,62.0,69.0,69.0,68.0,73.0
1,69.0,71.0,66.0,69.0,64.0,64.0,64.0,68.0,66.0,67.0,64.0,64.0,60.0,68.0,64.0,66.0,67.0,70.0,72.0,71.0,50.0,62.0,64.0,67.0,69.0,66.0,68.0,72.0
1,81.0,80.0,81.0,81.0,79.0,81.0,79.0,83.0,76.0,82.0,78.0,85.0,80.0,68.0,64.0,66.0,80.0,70.0,72.0,71.0,65.0,64.0,50.0,69.0,68.0,64.57142857142857,68.0,69.0
2,76.0,71.0,67.0,64.0,67.0,65.0,66.0,71.0,66.0,64.0,74.0,79.0,71.0,64.0,66.0,66.0,67.0,70.0,72.0,71.0,65.0,67.0,64.0,66.0,69.0,51.0,68.0,72.0
1,79.0,73.0,69.0,64.0,70.0,68.0,71.0,75.0,69.0,71.0,73.0,59.0,70.0,64.0,64.0,66.0,67.0,50.0,37.0,27.0,70.0,67.0,64.0,66.0,69.0,66.0,68.0,72.0
2,71.0,67.0,65.0,70.0,63.0,62.0,66.0,69.0,66.0,60.0,65.0,71.0,71.60344827586206,64.0,64.0,66.0,80.0,66.0,68.0,67.0,65.0,67.0,50.0,66.0,69.0,69.0,68.0,75.0
0,73.0,73.0,63.0,66.0,66.0,66.0,70.0,76.0,65.0,71.0,61.0,70.0,72.0,64.0,67.46153846153847,66.0,80.0,64.73333333333333,64.4,62.8,65.0,64.0,66.0,69.0,67.0,69.0,68.0,69.0
1,73.0,63.0,66.0,70.0,69.0,65.0,70.0,73.0,70.0,71.0,73.0,74.0,73.0,64.0,67.46153846153847,66.0,67.0,66.0,61.0,62.0,65.0,64.0,66.0,67.13333333333334,69.0,69.0,66.0,75.0
1,72.0,71.0,54.0,64.0,69.0,67.0,66.0,76.0,64.0,64.0,66.0,66.28571428571429,69.0,69.0,62.0,66.0,67.0,65.0,66.0,67.0,50.0,64.0,66.0,69.0,67.0,70.0,66.0,75.0
2,79.0,73.0,73.0,67.0,68.0,70.0,69.0,82.0,68.0,69.0,70.0,69.0,69.0,69.0,64.0,66.0,67.0,66.0,61.0,62.0,66.0,64.0,65.0,67.0,67.0,71.0,68.0,73.0
0,84.0,81.0,76.0,78.0,73.0,70.0,75.0,79.0,77.0,78.0,76.0,80.0,76.0,67.0,69.0,69.0,69.0,69.0,69.0,71.0,66.0,69.0,65.0,70.0,73.0,66.0,67.0,67.0
2,71.0,67.0,65.0,67.0,70.0,70.0,66.0,69.0,67.0,67.0,72.0,69.0,75.0,67.0,69.0,69.0,69.0,69.0,69.0,71.0,66.0,70.0,70.0,65.0,73.0,71.0,71.0,74.0
0,68.0,61.0,65.0,66.0,76.0,76.0,62.0,62.0,65.0,69.0,68.0,68.0,72.0,67.0,69.0,59.0,68.0,69.0,70.0,72.0,66.0,69.0,65.0,71.73333333333333,65.0,75.0,70.0,78.0
1,70.0,71.0,74.0,68.0,70.0,69.0,66.0,69.0,66.0,71.0,69.0,72.0,70.0,67.0,69.0,69.0,69.0,69.0,69.0,71.0,66.0,69.0,65.0,65.0,74.60714285714286,75.0,67.0,67.0
1,83.0,80.0,82.0,79.0,71.0,66.0,74.0,78.0,83.0,83.0,78.0,74.0,82.0,67.0,69.0,67.0,76.0,69.0,69.0,71.0,66.0,70.0,65.0,69.0,74.60714285714286,75.0,67.0,67.0
0,68.0,72.0,66.0,68.0,66.0,67.0,64.0,69.0,67.0,67.0,60.0,76.0,67.0,67.0,69.0,69.0,69.0,67.0,68.0,70.0,65.0,69.0,65.0,70.0,70.0,72.0,73.0,80.0
1,75.0,65.0,69.0,70.0,62.0,66.0,69.0,74.0,66.0,72.0,72.0,73.0,76.0,67.0,69.0,69.0,69.0,67.0,68.0,70.0,66.0,65.0,70.0,70.0,74.60714285714286,75.0,66.0,66.0
2,72.0,68.0,70.0,68.0,67.0,66.0,73.0,73.0,69.0,58.0,70.0,73.0,56.0,67.0,69.0,67.0,76.0,69.0,70.0,72.0,66.0,70.0,65.0,73.0,70.0,68.0,66.0,66.0
2,76.0,68.0,66.0,61.0,62.0,61.0,63.0,65.0,63.0,65.0,64.0,57.0,69.0,67.0,69.0,67.0,72.0,69.0,70.0,72.0,65.0,70.0,65.0,70.0,73.0,64.0,67.0,67.0
0,78.0,73.0,71.0,63.0,69.0,71.0,70.0,73.0,71.0,72.0,77.0,67.0,62.0,67.0,69.0,67.0,76.0,69.0,70.0,72.0,65.0,70.0,65.0,66.0,70.0,71.0,73.0,80.0
1,83.0,79.0,74.0,79.0,80.0,77.0,83.0,86.0,78.0,80.0,84.0,82.0,82.0,67.0,67.0,67.0,76.0,65.0,56.0,67.0,66.0,70.0,70.0,63.0,70.0,78.16666666666667,73.0,80.0
2,76.0,78.0,58.0,58.0,65.0,64.0,63.0,66.0,72.0,70.0,59.0,64.0,65.0,67.0,69.0,67.0,76.0,69.0,70.0,72.0,66.0,70.0,65.0,70.0,70.0,75.0,67.0,67.0
2,75.0,76.0,69.0,74.0,72.0,66.0,76.0,79.0,73.0,78.0,79.0,74.0,74.0,67.0,67.0,69.0,74.0,67.0,68.0,70.0,65.0,63.0,70.0,65.0,67.0,75.0,67.0,67.0
2,70.0,65.0,70.0,64.0,63.0,59.0,68.0,75.0,69.0,58.0,73.0,62.0,64.0,67.0,69.0,67.0,76.0,69.0,70.0,72.0,66.0,65.0,63.0,70.0,70.0,66.0,67.0,67.0
0,73.0,69.0,70.0,66.0,68.0,65.0,65.0,68.0,72.0,65.0,72.0,71.0,68.0,66.0,64.0,66.0,66.0,68.0,66.0,68.0,67.0,69.0,69.0,69.0,70.0,65.0,65.0,65.0
1,74.0,68.0,66.0,67.0,65.0,66.0,71.0,71.0,68.0,67.0,68.0,73.0,71.0,66.0,64.0,66.0,66.0,68.0,69.0,69.0,67.0,69.0,69.0,70.0,70.0,57.0,65.0,65.0
0,78.0,75.0,73.0,71.0,75.0,78.0,78.0,78.0,75.0,75.0,75.0,73.0,78.0,75.0,67.0,66.0,66.0,68.0,69.0,69.0,64.0,69.0,69.0,71.0,70.0,66.0,65.0,65.0
0,71.0,67.0,70.0,72.0,76.0,76.0,72.0,74.0,73.0,71.0,70.0,76.0,72.0,75.0,68.0,66.0,71.0,68.0,66.0,68.0,67.0,69.0,66.0,70.0,70.0,65.0,68.0,76.0
1,79.0,77.0,80.0,82.0,73.0,72.0,80.0,85.0,77.0,77.0,77.0,82.0,82.0,75.0,68.0,68.0,72.0,66.0,66.0,70.0,67.0,69.0,69.0,64.0,70.0,65.0,68.0,76.0
1,71.0,68.0,64.0,68.0,67.0,66.0,72.0,72.0,68.0,70.0,70.0,64.0,68.0,75.0,68.0,68.0,80.0,66.0,66.0,70.0,67.0,69.0,69.0,64.0,70.0,65.0,68.0,76.0
2,84.0,75.0,71.0,71.0,69.0,63.0,69.0,74.0,70.0,68.0,74.0,62.0,64.0,75.0,68.0,66.0,71.0,68.0,66.0,68.0,69.0,69.0,66.0,70.0,64.0,72.0,71.0,75.0
1,75.0,68.0,68.0,63.0,71.0,62.0,63.0,69.0,73.0,72.0,76.0,54.0,66.0,75.0,64.0,68.0,80.0,61.0,55.0,60.0,66.0,66.0,68.0,70.0,70.0,65.0,65.0,65.0
0,76.0,71.0,73.0,66.0,65.0,61.0,65.0,70.0,67.0,69.0,71.0,76.0,70.0,75.0,68.0,66.0,71.0,66.0,64.0,66.0,69.0,68.0,66.0,70.0,64.0,64.0,70.0,73.0
0,81.0,83.0,80.0,79.0,77.0,80.0,83.0,86.0,80.0,81.0,77.0,81.0,79.0,75.0,64.0,66.0,71.0,66.0,64.0,66.0,69.0,68.0,66.0,64.0,70.0,70.0,70.0,73.0
1,73.0,72.0,63.0,69.0,69.0,67.0,77.0,77.0,65.0,71.0,72.0,63.0,72.0,75.0,68.0,66.0,66.0,66.0,66.0,70.0,69.0,68.0,66.0,64.0,70.0,70.0,70.0,73.0
0,66.0,64.0,66.0,67.0,62.0,64.0,68.0,69.0,67.0,68.25,65.0,72.0,74.0,75.0,64.0,68.0,80.0,66.0,66.0,70.0,69.0,66.0,70.0,63.0,70.0,70.0,68.0,76.0
2,68.0,65.0,65.0,65.0,66.0,71.0,62.0,70.0,68.0,67.0,72.0,67.0,69.0,75.0,64.0,66.0,71.0,68.0,69.0,69.0,69.0,63.0,69.0,67.0,70.0,67.0,63.0,66.0
1,68.0,64.0,70.0,64.0,62.0,46.0,65.0,71.0,68.0,70.0,64.0,61.0,74.0,75.0,64.0,66.0,71.0,68.0,66.0,68.0,67.0,66.0,69.0,70.0,63.0,64.0,69.0,73.0
1,86.0,79.0,71.0,74.0,69.0,72.0,76.0,83.0,76.0,74.0,77.0,84.0,71.0,75.0,64.0,66.0,71.0,69.0,67.0,69.0,67.0,66.0,66.0,69.0,63.0,65.0,64.0,72.0
1,70.0,64.0,73.0,70.0,67.0,66.0,71.0,71.0,71.0,71.0,68.0,65.0,69.0,65.0,63.0,64.0,75.0,69.0,64.0,68.0,62.0,66.0,69.0,67.0,66.0,72.64285714285714,65.0,71.0
0,80.0,63.0,69.0,64.0,72.0,68.0,65.0,67.0,71.0,74.0,72.0,74.0,73.0,65.0,63.0,66.0,71.0,68.0,70.0,68.0,69.0,64.0,66.0,69.0,66.0,68.0,73.93333333333334,76.26666666666667
0,69.0,78.0,64.0,69.0,66.0,67.0,67.0,70.0,71.0,66.0,68.0,64.0,65.0,65.0,64.0,68.0,78.0,66.0,64.0,65.0,69.0,66.0,69.0,64.0,66.0,71.0,65.0,71.0
1,73.0,64.0,65.0,67.0,65.0,67.0,67.0,67.0,68.0,69.0,70.0,70.0,65.0,65.0,64.0,62.0,72.0,68.0,70.0,68.0,69.0,69.0,66.0,63.0,66.0,57.0,69.0,74.0
0,73.0,72.0,71.0,75.0,71.0,70.0,69.0,72.0,72.0,69.10526315789474,73.0,65.0,75.0,69.0,61.0,68.0,78.0,70.0,70.0,73.0,69.0,66.0,66.0,66.0,69.0,57.0,64.0,74.0
1,73.0,75.0,72.0,71.0,74.0,67.0,75.0,78.0,70.0,73.0,76.0,78.0,76.0,69.0,63.0,68.0,78.0,70.0,70.0,73.0,61.0,66.0,63.0,63.0,66.0,57.0,69.0,74.0
1,80.0,84.0,79.0,78.0,80.0,65.0,80.0,80.0,79.0,73.0,73.0,77.0,81.0,69.0,61.0,68.0,78.0,70.0,70.0,73.0,61.0,66.0,66.0,69.0,67.0,57.0,65.0,71.0
1,66.0,70.0,66.0,65.0,65.6,66.8,65.0,65.0,65.0,72.0,70.0,65.0,67.0,69.0,65.0,70.0,70.0,68.0,70.0,68.0,64.0,67.0,69.0,63.0,64.0,68.0,69.0,74.0
1,84.0,79.0,76.0,77.0,75.0,73.0,74.0,81.0,78.0,78.0,74.0,80.0,74.0,69.0,65.0,70.0,70.0,64.0,65.0,64.0,69.0,68.0,63.0,64.0,69.0,63.0,69.0,74.0
1,76.0,69.0,66.0,71.0,68.0,65.0,75.0,77.0,68.0,69.0,69.0,70.0,71.0,69.0,63.0,64.0,75.0,70.0,70.0,73.0,69.0,66.0,63.0,64.0,66.0,63.0,69.0,74.0
1,71.0,70.0,69.0,66.0,64.0,58.0,67.0,67.0,70.0,67.0,66.0,67.0,68.0,69.0,63.0,70.0,70.0,64.0,65.0,64.0,69.0,66.0,68.0,65.0,67.0,63.0,65.0,71.0
1,75.0,70.0,68.0,68.0,71.0,71.0,70.0,73.0,67.0,73.0,68.0,64.0,65.0,69.0,65.0,68.0,78.0,70.0,70.0,73.0,69.0,68.0,63.0,66.0,69.0,71.0,64.0,74.0
2,72.0,66.0,68.0,60.0,65.0,66.0,65.0,76.0,63.0,66.0,58.0,70.0,69.0576923076923,69.0,61.0,68.0,78.0,70.0,70.0,73.0,65.0,67.0,63.0,68.0,69.0,71.0,69.0,69.0
1,85.0,76.0,80.0,82.0,72.0,71.0,73.0,82.0,82.0,79.0,79.0,84.0,78.0,69.0,63.0,62.0,72.0,68.0,70.0,68.0,69.0,63.0,68.0,66.0,69.0,46.0,69.0,74.0
1,70.0,66.0,67.0,65.0,65.0,63.0,73.0,83.0,68.0,71.0,67.0,72.0,71.0,69.0,65.0,70.0,70.0,62.0,60.0,67.0,69.0,63.0,68.0,69.0,69.0,57.0,69.0,74.0
0,64.0,66.0,64.0,64.0,58.0,55.0,67.0,67.0,63.0,64.0,56.0,61.0,62.0,64.0,64.0,66.0,74.0,65.0,65.0,63.0,66.0,62.0,62.0,67.0,67.0,58.0,73.0,77.0
0,62.0,64.0,63.0,66.0,64.0,54.0,63.0,68.0,63.0,65.0,66.0,50.0,61.0,64.0,66.0,66.0,70.0,66.0,65.0,67.0,63.0,70.0,62.0,67.0,67.0,71.0,62.0,64.0
1,68.0,68.0,68.0,65.0,65.0,45.0,64.0,65.0,66.0,60.0,66.0,73.0,66.0,64.0,64.0,66.0,70.0,66.0,65.0,67.0,65.0,67.0,70.0,70.0,67.0,52.0,73.0,77.0
1,69.0,59.0,64.0,65.0,65.0,66.0,66.0,66.0,65.0,60.0,69.0,58.0,69.0,64.0,63.0,66.0,70.0,65.0,65.0,63.0,65.0,67.0,67.0,70.0,67.0,61.0,64.0,64.0
2,69.0,69.0,63.0,61.0,61.0,42.0,59.0,66.0,62.0,61.0,61.0,71.0,67.0,65.0,64.0,66.0,70.0,55.0,53.0,59.0,65.0,67.0,65.0,67.0,67.0,58.0,73.0,77.0
0,65.9,59.0,54.0,62.0,60.0,64.0,61.0,61.0,59.0,61.0,60.0,54.0,60.0,65.0,64.0,66.0,74.0,66.0,71.0,75.0,65.0,67.0,67.0,70.0,67.0,61.0,73.0,77.0
2,65.62068965517241,65.0,66.0,60.0,63.0,63.0,65.0,78.0,56.0,61.0,54.0,58.0,62.4621525600836,65.0,64.0,66.0,68.0,66.0,65.0,67.0,65.0,67.0,67.0,65.0,70.0,69.0,73.0,77.0
1,64.0,59.0,66.0,65.0,64.0,59.0,55.0,67.0,64.0,69.0,68.0,70.0,57.0,65.0,66.0,66.0,70.0,66.0,65.0,67.0,65.0,67.0,62.0,70.0,67.0,58.0,73.0,77.0
2,62.0,61.0,63.0,60.0,62.0,44.0,58.0,66.0,61.0,57.0,61.0,70.0,60.0,65.0,64.0,66.0,68.0,66.0,65.0,67.0,65.0,67.0,62.0,70.0,67.0,58.0,73.0,77.0
1,59.0,65.0,63.0,65.0,58.0,48.0,58.0,61.0,64.0,65.0,62.0,68.0,65.0,65.0,64.0,66.0,74.0,65.0,65.0,63.0,65.0,67.0,63.0,67.0,67.0,58.0,73.0,77.0
0,64.0,66.0,60.11538461538461,61.0,63.0,55.0,62.0,68.0,67.0,64.0,68.0,65.0,65.0,65.0,64.0,65.0,70.0,65.0,65.0,63.0,65.0,67.0,67.0,70.0,67.0,58.0,73.0,77.0
1,66.0,66.0,62.0,63.0,61.0,59.0,63.0,63.0,63.0,65.0,69.0,73.0,71.0,65.0,63.0,66.0,70.0,66.0,65.0,67.0,65.0,63.0,67.0,70.0,65.0,58.0,67.0,69.0
0,60.0,58.0,59.0,60.0,57.0,54.0,59.0,62.0,63.0,61.0,58.0,49.0,64.0,65.0,64.0,66.0,70.0,65.0,65.0,63.0,65.0,67.0,70.0,67.0,70.0,69.0,73.0,77.0
1,75.0,67.0,66.0,66.0,67.0,62.0,66.0,66.0,67.0,65.0,66.0,58.0,71.0,65.0,64.0,66.0,74.0,66.0,71.0,75.0,65.0,67.0,67.0,70.0,67.0,71.0,73.0,77.0
2,61.0,73.0,67.0,67.0,65.0,63.0,64.33333333333333,66.6,65.0,68.0,55.0,64.0,65.0,64.0,64.0,66.0,74.0,66.0,71.0,75.0,65.0,67.0,67.0,70.0,67.0,71.0,73.0,77.0
0,66.0,68.0,57.0,67.0,63.0,58.0,62.0,64.0,64.0,66.0,63.0,65.0,67.0,69.0,67.0,66.0,72.0,67.0,66.0,66.0,65.0,68.0,67.0,71.0,60.0,58.0,73.0,77.0
2,68.0,70.0,65.0,61.0,66.0,56.0,64.0,70.0,69.0,62.0,67.0,69.0,65.0,65.0,67.0,66.0,72.0,63.0,58.0,65.0,65.0,71.0,67.0,69.0,68.0,59.0,64.0,65.0
0,70.0,61.0,64.0,64.0,61.0,61.0,61.0,61.0,63.0,57.0,68.0,71.0,66.0,65.0,67.0,66.0,72.0,64.0,62.0,69.0,65.0,70.0,67.0,71.0,69.0,71.0,64.0,65.0
1,79.0,64.0,67.0,65.0,63.0,44.0,63.0,66.0,64.0,61.0,69.0,58.0,61.0,65.0,63.0,64.0,68.0,66.0,65.0,67.0,66.0,67.0,68.0,71.0,60.0,71.0,65.0,68.0
0,71.0,66.0,67.0,68.0,67.0,65.0,68.0,77.0,69.0,69.0,69.0,60.0,72.0,66.0,67.0,66.0,72.0,64.0,62.0,69.0,66.0,68.0,63.0,64.0,69.0,71.0,60.0,78.0
0,60.0,65.0,62.0,63.0,58.0,48.0,64.0,64.0,58.0,61.0,66.0,53.0,57.0,66.0,67.0,66.0,72.0,63.0,58.0,65.0,66.0,71.0,70.0,68.0,71.0,68.0,69.0,70.0
